CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.
Muskegon,Hackley Park,MI,US,2018-06-30,FB: 82,82,,82,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20753/signup/?source=&s=,https://www.facebook.com/events/253025738793095/,,
Myrtle Beach,Valor Memorial Park,SC,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20282/signup/?source=&s=,,,
Nacogdoches,Banita Creek Park,TX,US,2018-06-30,count from pic,24,,24,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20490/signup/?source=&s=,http://www.theledger.com/photogallery/LK/20180630/NEWS/630009983/PH/1,count from photos,
Nags Head,Dowdy Park and Nags Head Beach,NC,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20854/signup/?source=&s=,,,
Nantucket,Intersection of South Water St. and Broad St. Nantucket,MA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20645/signup/?source=&s=,,,
Napa,Veterans Memorial Park,CA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20259/signup/?source=&s=,,,
Naples,Collier County Jail,FL,US,2018-06-30,more than 300,300,,300,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/19852/signup/?source=&s=,https://www.fox4now.com/news/local-news/protestors-in-naples-rally-for-immigration-reform,,
Nashua,Greeley Park Bandshell side of the Park,NH,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20104/signup/?source=&s=,,,
Nashville,Centennial Park,TN,US,2018-06-30,more than 1000; from 1000 to 5000,1000,,5000,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20056/signup/?source=&s=,https://www.tennessean.com/story/news/2018/06/30/protesters-march-through-nashville-protest-immigration-policies/742185002/,http://tntribune.com/community/national/thousands-protest-trump-border-policy/,
Natick,Natick Common,MA,US,2018-06-30,over 300,300,,300,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20182/signup/?source=&s=,https://twitter.com/HubNatick/status/1013181576757293056,,
National City,,CA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://timesofsandiego.com/politics/2018/06/30/children-are-crying-thousands-march-downtown-anew-against-trump-border-policies/,,,
New Bedford,Bethel AME Church,MA,US,2018-06-30,hundreds,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/19863/signup/?source=&s=,http://www.southcoasttoday.com/news/20180630/southcoast-joins-national-outcry-on-immigration,,
New Brunswick,New Brunswick City Hall,NJ,US,2018-06-30,over 500,500,,500,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20113/signup/?source=&s=,https://eu.usatoday.com/story/news/nation-now/2018/06/30/families-belong-together-rallies-held-across-usa/747921002/,,
New City,Rockland County Courthouse,NY,US,2018-06-30,upward of 400,400,,400,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/?zip=10956&source=&s=,https://www.lohud.com/story/news/local/2018/06/30/families-belong-together-rally/734961002/,,
New London,Williams Park,CT,US,2018-06-30,hundreds,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/19871/signup/?source=&s=,https://www.theday.com/article/20180630/NWS01/180639968,,
New Orleans,Congo Square,LA,US,2018-06-30,hundreds,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/19840/signup/?source=&s=,https://www.wwltv.com/article/news/local/marchers-protest-family-separation-at-border/289-569512499,,
New Paltz,in front of Elting Memorial Library,NY,US,2018-06-30,well over 100,100,,100,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20531/signup/?source=&s=,https://hudsonvalleyone.com/2018/07/01/over-100-protest-immigration-policy-in-new-paltz/,,
New Port Richey,Near Walmart on US 19 @ Ridge Rd,FL,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20110/signup/?source=&s=,,,
New Rochelle,New Rochelle United Methodist Church,NY,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20531/signup/?source=&s=,,,
New York,Foley Square to Brooklyn Bridge,NY,US,2018-06-30,na; over 30000,20000,,30000,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://nypost.com/2018/06/30/thousands-protest-trumps-immigration-policies-in-nyc/,https://deadline.com/2018/06/families-belong-together-immigration-protest-rally-john-legend-chrissy-teigen-laura-dern-lin-manuel-miranda-kerry-washington-america-ferrera-donald-trump-1202420138/,,
New York,666 5th Avenue; near Trump Tower,NY,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,0,1,https://act.moveon.org/event/families-belong-together/19833/signup/?&source=&s=,,,
New York,Jackson Heights; Corona; Queens,NY,US,2018-06-30,at least 1000,1000,,1000,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,0,1,https://twitter.com/RonHogan/status/1013124876083912704,https://twitter.com/ProjectRosieNYC/status/1013092287482654723,,
Newark,Newark City Hall,NJ,US,2018-06-30,thousands,2000,,2000,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/?zip=07102&source=&s=,https://www.app.com/story/news/local/how-we-live/families-children/2018/06/30/thousands-attend-nj-rallies-protest-family-separation/738262002/,,
Newburyport,Market Square,MA,US,2018-06-30,at least 200,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20765/signup/?source=&s=,http://www.newburyportnews.com/news/local_news/hundreds-rally-in-newburyport-against-trump-family-separation-policy/article_0448bbaa-9aec-51f3-b25e-c3acffa82e0b.html,,
Newport News,Rouse Tower ,VA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20437/signup/?source=&s=,,,
Newton,Old Newton Courthouse Lawn; Catawba County Museum of History,NC,US,2018-06-30,FB: 69,69,,69,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20314/signup/?source=&s=,https://www.facebook.com/events/190476698453594/,,
Nogales,1904 Courthouse,AZ,US,2018-06-30,nearly 200,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20408/signup/?source=&s=,https://www.usatoday.com/story/news/politics/immigration/2018/06/30/family-separation-trump-immigration-protests-arizona/747184002/,,
Norfolk,US Customs and Border Patrol Office,VA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20174/signup/?&source=&s=,,,
Norfolk,Shoop Park,VA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,0,1,https://act.moveon.org/event/families-belong-together/20395/signup/?&source=&s=,,,
Norristown,steps of Montgomery County Courthouse,PA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,http://www.pottsmerc.com/general-news/20180630/crowds-gather-in-norristown-to-protest-separation-of-families,,,
North Dartmouth,Bristol County House of Corrections,MA,US,2018-06-30,about 150,150,,150,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20099/signup/?source=&s=,https://twitter.com/argaman/status/1013241176210669569,,
North Truro,Rt 6 and Shore Rd,MA,US,2018-06-30,na,100,,100,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/19868/signup/?source=&s=,http://wellfleet.wickedlocal.com/news/20180705/hundreds-decry-family-separation-in-outer-cape-protests,,
Northborough,Ellsworth Park,MA,US,2018-06-30,about 150,150,,150,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20044/signup/?source=&s=,https://www.communityadvocate.com/2018/07/02/local-residents-demand-that-families-belong-together/,,
Norwalk,Downtown Norwalk,OH,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20308/signup/?source=&s=,,,
Oakland,Near Lake Merritt,CA,US,2018-06-30,about 1000,1000,,1000,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20167/signup/?source=&s=,https://www.mercurynews.com/2018/06/30/thousands-to-march-today-in-families-belong-together-rallies/,,
Oberlin,,OH,US,2018-06-30,na,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together_attend1/search/#event-map,https://americasvoice.org/press_releases/6000-ohioans-protested-family-separations-raids-deportations/,,
Ocracoke,,NC,US,2018-06-30,picture ,12,,12,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://www.facebook.com/ocracokecurrent/photos/rpp.166826290087131/1285080388261710/?type=3&theater,https://act.moveon.org/event/families-belong-together/19907/signup/?source=&s=,,
Ojai,Libbey Park,CA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20239/signup/?source=&s=,,,
Oklahoma City,Oklahoma State Capitol,OK,US,2018-06-30,hundreds,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20255/signup/?&source=&s=,http://okcfox.com/news/local/keep-families-together-rally-at-oklahoma-state-capitol,,
Okoboji,Okoboji bridge between West Lake and East Lake,IA,US,2018-06-30,dozens; FB: 34,24,,34,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20628/signup/?source=&s=,http://www.spencerdailyreporter.com/story/2534835.html,https://www.facebook.com/events/433300490475761/,
